AcountNumber,CVV,CustomerAge,Gender,Marital Status,CardColour,CardType,Domain,Amount,AverageIncomeExpendicture,Outcome,Customer_City_Address
1243818650,318,20,Male,Married,White,Visa,International,508267,272330,1,Enugu
1250416498,421,30,Female,Divorced,Gold,Verve,Local,990860,242882,1,Kano
1244474132,541,28,Male,Single,Gold,Verve,International,862779,320989,1,Other
1242543666,282,29,Male,Married,Gold,Verve,International,132697,100114,0,Lagos
1242371397,255,18,Female,Married,Gold,Verve,Local,864702,181252,1,Ota
1247390149,447,25,Male,Married,Gold,Verve,Local,710520,235291,1,Other
1264220045,553,21,Female,Married,White,Visa,International,385413,344216,1,Kano
1257222017,371,20,Male,Divorced,White,Visa,International,923239,105175,1,Other
1276572280,295,18,Male,Single,Gold,Verve,International,659914,210827,1,Ibadan
1287849793,530,24,Female,Married,Gold,Verve,International,410015,290142,0,Port Harcourt
1256817033,348,30,Male,Married,White,Visa,International,153312,226530,0,Ota
1271911575,606,27,Male,Single,White,Visa,International,903837,271345,1,Abuja
1245554142,514,29,Female,Married,Gold,Verve,Local,398809,217686,1,Abuja
1290202487,584,28,Male,Married,White,MasterCard,International,551053,324896,1,Abuja
1247496550,221,24,Female,Married,Gold,Verve,International,100324,322717,0,Lagos
1262615004,488,18,Male,Married,Gold,Verve,Local,491649,278818,0,Ibadan
1263952916,328,20,Male,Married,Gold,Verve,International,381219,117384,1,Ibadan
1243014298,577,25,Female,Married,White,Visa,International,811345,295211,1,Other
1270909420,630,28,Male,Married,White,MasterCard,Local,977515,266588,1,Port Harcourt
1239909271,274,19,Male,Single,White,MasterCard,Local,902396,110210,1,Other
1271825687,337,28,Female,Married,White,MasterCard,International,246587,312573,1,Abuja
1243859386,312,21,Male,Married,Gold,Verve,International,123372,255758,0,Enugu
1271276077,539,28,Female,Single,Gold,Verve,International,213875,295912,0,Ota
1259979767,456,22,Male,Married,Gold,Verve,International,806573,144240,1,Other
1252084140,566,22,Male,Divorced,Gold,Verve,International,714123,385702,1,Enugu
1242736833,364,25,Female,Divorced,Gold,Verve,International,420108,211506,0,Abuja
1286334990,623,23,Male,Married,White,Visa,Local,978393,237009,1,Other
1279752433,521,30,Male,Married,Gold,Verve,International,774926,183482,1,Other
1284711547,514,21,Female,Single,White,Visa,International,730628,160000,1,Ibadan
1271771675,373,23,Male,Married,Gold,Verve,Local,644191,183645,1,Ibadan
1239675895,313,29,Female,Married,White,Visa,International,231604,148312,0,Ota
1271914584,659,19,Male,Married,White,Visa,International,781804,213709,1,Ota
1265005073,449,29,Male,Divorced,White,MasterCard,Local,874338,165420,1,Enugu
1258656795,314,20,Female,Married,White,MasterCard,Local,190388,182120,0,Enugu
1267087504,587,28,Male,Single,White,MasterCard,International,461798,152436,1,Ibadan
1242434775,358,26,Male,Single,White,Visa,International,955519,251121,1,Lagos
1258916433,610,28,Female,Married,White,Visa,International,338891,301070,1,Ota
1280789987,468,28,Male,Married,Gold,Verve,International,786019,373002,1,Other
1284210108,431,20,Female,Unknown,Gold,Verve,International,166387,371662,0,Ibadan
1248175719,602,28,Male,Single,Gold,Verve,International,802784,299765,1,Ibadan
1277558462,335,20,Male,Married,Gold,Verve,Local,749468,302293,1,Ibadan
1261086515,443,19,Female,Divorced,White,Visa,International,324387,206698,1,Ibadan
1240508303,662,26,Male,Single,White,MasterCard,International,667884,161886,1,Kano
1267598818,422,23,Male,Married,White,Visa,Local,645932,249502,1,Abuja
1247852017,444,27,Female,Single,Gold,Verve,International,374386,361633,1,Abuja
1240611134,627,22,Male,Single,White,MasterCard,International,214755,278402,0,Enugu
1286744457,215,25,Female,Divorced,White,Visa,Local,380309,346570,1,Abuja
1243165501,301,29,Male,Married,Gold,Verve,Local,935100,106815,1,Port Harcourt
1265390975,659,18,Male,Married,Gold,Verve,International,260140,151323,1,Abuja
1266929652,541,26,Female,Single,Gold,Verve,International,400921,105159,1,Port Harcourt
1266694805,595,24,Male,Single,Gold,Verve,International,527179,258931,1,Lagos
1258814889,571,22,Male,Married,Gold,Verve,International,956607,120749,1,Lagos
1245708192,466,24,Female,Married,White,Visa,International,210951,291486,1,Lagos
1286632451,466,21,Male,Married,White,Visa,International,579806,276396,1,Lagos
1265224620,618,18,Female,Single,Gold,Verve,Local,828685,158938,1,Abuja
1286366157,575,24,Male,Married,Gold,Verve,International,188796,325887,0,Other
1245006809,377,24,Male,Divorced,White,Visa,International,955079,305441,1,Enugu
1255191012,360,30,Female,Married,White,Visa,Local,153817,187914,0,Other
1266131109,569,27,Male,Single,Gold,Verve,International,342409,195624,0,Enugu
1277665042,332,29,Male,Married,White,MasterCard,International,410622,189062,0,Enugu
1261960272,329,29,Female,Single,Gold,Verve,Local,935468,143896,1,Ota
1268180074,518,23,Male,Married,Gold,Verve,Local,208335,195091,1,Ota
1244191982,610,28,Female,Married,Gold,Verve,International,626512,369720,1,Enugu
1266632159,324,24,Male,Married,White,Visa,International,218020,163663,1,Port Harcourt
1273276046,372,30,Male,Married,White,MasterCard,International,880684,117625,1,Other
1261626884,249,23,Female,Divorced,White,MasterCard,International,175535,107048,0,Lagos
1267758123,440,29,Male,Married,White,MasterCard,International,538309,266240,1,Kano
1283751271,621,25,Male,Single,Gold,Verve,International,710518,202663,1,Other
1276175724,248,27,Female,Married,Gold,Verve,Local,801073,132913,1,Ota
1264273959,376,20,Male,Unknown,Gold,Verve,International,491981,142266,1,Other
1284458834,347,30,Female,Single,Gold,Verve,International,540866,280589,1,Kano
1246461897,483,29,Male,Single,Gold,Verve,Local,722982,281359,1,Abuja
1240575449,486,29,Male,Married,White,Visa,International,420900,234054,0,Kano
1279397845,409,18,Female,Married,Gold,Verve,International,651419,194194,1,Abuja
1245532426,322,26,Male,Married,White,Visa,Local,240447,152477,0,Enugu
1256622850,605,26,Male,Married,Gold,Verve,Local,991680,161549,1,Lagos
1279231762,409,18,Female,Married,White,Visa,International,637321,107789,1,Port Harcourt
1282505727,235,23,Male,Married,White,Visa,International,976833,287529,1,Abuja
1249343775,670,20,Female,Married,White,MasterCard,International,576596,166470,1,Abuja
1242165124,502,24,Male,Divorced,White,MasterCard,International,155798,163162,0,Ibadan
1242095219,661,18,Male,Single,White,MasterCard,International,739405,123127,1,Kano
1281377026,357,18,Female,Single,White,Visa,International,185709,106640,0,Kano
1241375859,559,19,Male,Married,White,Visa,Local,702864,240249,1,Other
1286217867,424,24,Male,Single,Gold,Verve,International,793021,274410,1,Abuja
1288794943,513,23,Female,Married,Gold,Verve,International,232188,185352,1,Ibadan
1242849309,593,20,Male,Married,Gold,Verve,Local,331367,148887,1,Port Harcourt
1281867613,270,22,Female,Married,Gold,Verve,International,873230,137062,1,Kano
1275629612,539,18,Male,Single,White,Visa,International,576974,283774,1,Other
1242717239,229,27,Male,Married,White,MasterCard,Local,602670,100388,1,Other
1283389257,342,25,Female,Married,White,Visa,Local,160376,208340,1,Lagos
1269959543,531,20,Male,Married,Gold,Verve,International,709142,274575,1,Kano
1287001766,327,20,Male,Married,White,MasterCard,International,499974,133972,0,Lagos
1245742765,440,21,Female,Married,White,Visa,International,676054,131485,1,Ibadan
1243076174,585,30,Male,Married,Gold,Verve,International,992783,347211,1,Enugu
1242582457,364,23,Female,Married,Gold,Verve,International,282888,249203,0,Abuja
1270420649,322,24,Male,Married,Gold,Verve,International,624262,206738,1,Kano
1278267553,526,20,Male,Married,Gold,Verve,Local,436826,354652,1,Enugu
1255012148,659,19,Female,Single,Gold,Verve,International,455794,100531,1,Lagos
1274155237,617,24,Male,Divorced,White,Visa,International,164033,258353,1,Abuja
1279494691,230,30,Male,Single,White,Visa,Local,737589,127292,1,Other
1274365051,402,26,Female,Married,Gold,Verve,International,382385,276766,1,Other
1273889495,560,24,Male,Married,Gold,Verve,International,664390,169600,1,Ota
1259529143,659,18,Female,Single,White,Visa,Local,874764,114893,1,Abuja
1268439203,242,28,Male,Unknown,White,Visa,Local,492515,196391,0,Ota
1276992347,476,24,Male,Married,Gold,Verve,International,352404,203733,1,Port Harcourt
1243448908,430,18,Female,Single,White,MasterCard,International,105999,254140,0,Other
1290379229,458,21,Male,Married,Gold,Verve,International,248075,169898,0,Enugu
1273846929,363,19,Male,Divorced,Gold,Verve,International,756393,215168,1,Enugu
1280255786,579,28,Female,Unknown,Gold,Verve,International,583910,235711,1,Other
1275239925,653,21,Male,Divorced,White,Visa,International,494825,100817,0,Kano
1262164379,392,20,Female,Married,White,MasterCard,Local,624405,216068,1,Ota
1251671044,216,26,Male,Married,White,MasterCard,International,195371,357412,0,Abuja
1268358339,317,23,Male,Married,White,MasterCard,International,452796,332785,1,Other
1288738622,215,29,Female,Married,Gold,Verve,Local,834710,226169,1,Kano
1251597731,218,26,Male,Single,Gold,Verve,International,130480,209367,0,Lagos
1289863562,569,21,Male,Married,Gold,Verve,International,558940,265579,1,Port Harcourt
1282460969,467,22,Female,Married,Gold,Verve,Local,900798,129539,1,Ibadan
1269831443,229,28,Male,Married,Gold,Verve,Local,980879,159234,1,Other
1282711086,412,26,Female,Married,White,Visa,International,520522,243545,1,Enugu
1264118521,522,22,Male,Married,Gold,Verve,International,457831,137292,0,Kano
1267225566,303,20,Male,Single,White,Visa,International,344523,209577,0,Ota
1276082582,343,27,Female,Single,Gold,Verve,International,747588,101291,1,Port Harcourt
1288922410,295,30,Male,Married,White,Visa,International,501130,226257,1,Enugu
1287134029,604,26,Male,Single,White,Visa,International,942441,209352,1,Kano
1279219288,424,20,Female,Married,White,MasterCard,Local,624382,368461,1,Enugu
1265296847,286,18,Male,Single,White,MasterCard,International,628363,190031,1,Other
1253482624,235,23,Female,Single,White,MasterCard,International,809727,292641,1,Lagos
1264121512,605,22,Male,Single,White,Visa,Local,869650,106297,1,Port Harcourt
1248355529,347,26,Male,Married,White,Visa,International,221077,125540,0,Abuja
1272684755,445,22,Female,Married,Gold,Verve,International,949043,186490,1,Kano
1241468004,576,24,Male,Married,Gold,Verve,Local,677625,139982,1,Lagos
1290249221,266,24,Male,Divorced,Gold,Verve,Local,895089,363492,1,Enugu
1261343298,675,28,Female,Single,Gold,Verve,International,679765,345185,1,Lagos
1246786197,325,21,Male,Single,White,Visa,International,427171,195498,1,Ota
1289650684,376,18,Female,Single,White,MasterCard,International,183638,285339,0,Ota
1259952530,518,25,Male,Married,White,Visa,International,117568,281855,0,Abuja
1261060438,273,20,Male,Married,Gold,Verve,International,868137,115327,1,Ota
1261439219,482,20,Female,Single,White,MasterCard,International,664820,195572,1,Port Harcourt
1290435341,439,29,Male,Married,White,Visa,Local,643849,239978,1,Enugu
1251201652,613,20,Male,Married,Gold,Verve,International,841680,372754,1,Enugu
1250406695,455,26,Female,Married,Gold,Verve,International,865951,173323,1,Ota
1241037588,339,28,Male,Married,Gold,Verve,Local,195708,205238,0,Ota
1284540954,535,23,Female,Single,Gold,Verve,International,348261,210700,1,Ibadan
1269974180,343,24,Male,Unknown,Gold,Verve,International,269040,193619,0,Lagos
1269844491,349,26,Male,Married,White,Visa,Local,195122,177425,1,Abuja
1261743524,434,22,Female,Married,White,Visa,Local,835378,171797,1,Lagos
1266923037,264,24,Male,Single,Gold,Verve,International,908945,299119,1,Lagos
1270535757,583,19,Male,Unknown,Gold,Verve,International,371228,339983,1,Lagos
1287379632,475,27,Female,Single,White,Visa,International,545934,116243,1,Abuja
1281753931,247,19,Male,Single,White,Visa,International,582053,163737,1,Kano
1263295634,551,21,Female,Married,Gold,Verve,International,198900,297094,0,Enugu
1263544073,526,19,Male,Married,White,MasterCard,International,279468,160126,0,Ota
1250134872,532,30,Male,Married,Gold,Verve,Local,471642,255357,0,Enugu
1261075945,610,26,Female,Single,Gold,Verve,International,156862,204680,0,Ota
1288293125,634,25,Male,Single,Gold,Verve,International,826122,252756,1,Ibadan
1256702190,640,19,Male,Single,White,Visa,Local,666224,261701,1,Other
1284381113,554,24,Female,Married,White,MasterCard,International,998079,259188,1,Ibadan
1262208393,271,18,Male,Single,White,MasterCard,International,537431,238819,0,Other
1270231756,410,28,Female,Unknown,White,MasterCard,Local,947020,263523,1,Kano
1267300761,587,26,Male,Married,Gold,Verve,Local,670981,362408,1,Ibadan
1269421033,419,28,Male,Married,Gold,Verve,International,611134,323742,1,Abuja
1273395499,307,29,Female,Single,Gold,Verve,International,575106,380921,1,Kano
1265120481,631,22,Male,Married,Gold,Verve,International,205435,107234,0,Ota
1240729763,610,22,Male,Married,Gold,Verve,International,929685,374625,1,Ibadan
1285502295,510,22,Female,Married,White,Visa,International,331782,275090,1,Kano
1253148080,315,30,Male,Married,Gold,Verve,International,279840,289105,0,Ota
1244737127,387,23,Female,Single,White,Visa,Local,840550,294775,1,Ibadan
1280479200,309,21,Male,Married,Gold,Verve,International,579102,369444,1,Lagos
1242983390,574,27,Male,Single,White,Visa,International,789022,244924,1,Port Harcourt
1250353149,526,26,Female,Married,White,Visa,Local,649320,198686,1,Kano
1282067301,244,28,Male,Married,White,MasterCard,International,495078,267666,0,Abuja
1240007408,385,21,Male,Married,White,MasterCard,International,306715,229381,1,Ibadan
1261930756,291,20,Female,Single,White,MasterCard,Local,105879,153923,0,Kano
1268639558,447,24,Male,Married,White,Visa,Local,349386,256573,1,Abuja
1240302929,244,27,Female,Single,White,Visa,International,372204,182776,0,Abuja
1241766936,562,23,Male,Single,Gold,Verve,International,907187,263145,1,Kano
1255360565,298,22,Male,Married,Gold,Verve,International,851922,352320,1,Ota
1255629838,287,20,Female,Married,Gold,Verve,International,569722,203657,1,Ota
1289411174,575,29,Male,Single,Gold,Verve,International,706918,274766,1,Lagos
1285610377,481,20,Male,Married,White,Visa,International,844777,131501,1,Lagos
1256274995,497,27,Female,Single,White,MasterCard,Local,967466,385455,1,Port Harcourt
1288549126,325,28,Male,Married,White,Visa,International,673476,118691,1,Abuja
1271954523,237,23,Female,Married,Gold,Verve,International,650071,145706,1,Ibadan
1278965613,321,20,Male,Married,White,MasterCard,Local,995028,162920,1,Other
1288869514,318,22,Male,Single,White,Visa,International,450453,383417,1,Abuja
1271749652,542,22,Female,Married,Gold,Verve,International,874774,168481,1,Abuja
1242583965,465,29,Male,Single,Gold,Verve,Local,509108,240318,1,Enugu
1272578218,556,21,Male,Divorced,Gold,Verve,Local,126609,304621,0,Abuja
1250217629,540,28,Female,Married,Gold,Verve,International,554905,371533,1,Ota
1265980314,628,20,Male,Unknown,Gold,Verve,International,384255,179638,0,Kano
1284292066,565,25,Female,Married,White,Visa,International,755544,146331,1,Port Harcourt
1242883786,654,23,Male,Married,White,Visa,International,796425,111566,1,Ota
1253927663,439,22,Male,Married,Gold,Verve,International,200214,150443,0,Port Harcourt
1287197553,555,20,Female,Single,Gold,Verve,International,914158,293385,1,Kano
1285888951,625,26,Male,Single,White,Visa,Local,716248,368885,1,Ota
1288185468,469,27,Male,Married,White,Visa,International,381936,394590,1,Ota
1274215450,614,29,Female,Single,Gold,Verve,International,192860,116744,0,Kano
1265903582,217,23,Male,Married,White,MasterCard,Local,648874,163695,1,Lagos
1285106725,370,20,Female,Single,Gold,Verve,International,783057,383802,1,Ota
1263917009,355,20,Male,Single,Gold,Verve,International,608019,269602,1,Ota
1269287970,479,18,Male,Unknown,Gold,Verve,Local,220331,111033,0,Kano
1259314601,429,22,Female,Married,White,Visa,Local,374343,180843,0,Ibadan
1280398418,675,24,Male,Married,White,MasterCard,International,553798,161234,1,Lagos
1274241709,618,26,Male,Married,White,MasterCard,International,635903,299034,1,Other
1282763034,411,28,Female,Married,White,MasterCard,International,666980,271228,1,Lagos
1257024023,264,24,Male,Married,Gold,Verve,International,508328,278836,1,Port Harcourt
1280738101,234,25,Female,Married,Gold,Verve,International,798027,271378,1,Port Harcourt
1287863894,601,30,Male,Single,Gold,Verve,International,462891,293495,0,Lagos
1248950653,507,18,Male,Married,Gold,Verve,Local,875272,185078,1,Lagos
1289982781,216,27,Female,Married,Gold,Verve,International,706880,397379,1,Port Harcourt
